model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
RAV4,2017,Automatic,39343,Hybrid,20,57.6,2.5,19995
RAV4,2016,Automatic,16551,Hybrid,20,55.4,2.5,23995
RAV4,2017,Automatic,29655,Hybrid,140,57.6,2.5,19995
RAV4,2017,Automatic,21263,Hybrid,20,57.6,2.5,21498
RAV4,2017,Automatic,22329,Hybrid,20,57.6,2.5,21995
RAV4,2016,Manual,25801,Diesel,125,60.1,2.0,14995
RAV4,2015,Automatic,48125,Diesel,260,42.2,2.2,11795
RAV4,2016,Automatic,46531,Hybrid,20,57.6,2.5,18995
RAV4,2017,Automatic,25303,Hybrid,20,57.6,2.5,20000
RAV4,2017,Automatic,22726,Hybrid,20,57.6,2.5,21795
RAV4,2017,Manual,39624,Diesel,145,60.1,2.0,15295
RAV4,2017,Automatic,8992,Hybrid,20,57.6,2.5,21095
RAV4,2017,Automatic,31685,Hybrid,20,55.4,2.5,19995
RAV4,2017,Automatic,27751,Hybrid,20,55.4,2.5,21500
RAV4,2018,Automatic,23165,Petrol,145,43.5,2.0,19990
RAV4,2015,Manual,60148,Diesel,125,57.6,2.0,9547
RAV4,2017,Manual,22864,Diesel,145,60.1,2.0,15995
RAV4,2016,Manual,32070,Diesel,125,60.1,2.0,14499
RAV4,2017,Manual,61000,Diesel,150,60.1,2.0,14450
RAV4,2016,Automatic,8080,Hybrid,20,57.6,2.5,20349
RAV4,2016,Manual,14152,Diesel,125,60.1,2.0,13900
RAV4,2016,Automatic,30635,Hybrid,20,57.6,2.5,18590
RAV4,2016,Manual,37849,Diesel,125,60.1,2.0,13790
RAV4,2016,Manual,30100,Diesel,125,60.1,2.0,14288
RAV4,2015,Manual,18200,Diesel,125,57.6,2.0,13499
RAV4,2017,Manual,17000,Diesel,125,60.1,2.0,16711
RAV4,2015,Automatic,36426,Petrol,235,39.2,2.0,13330
RAV4,2016,Manual,31457,Diesel,125,60.1,2.0,13999
RAV4,2014,Manual,30726,Diesel,145,53.0,2.0,12495
RAV4,2016,Automatic,24770,Hybrid,20,57.6,2.5,18999
RAV4,2017,Manual,11556,Diesel,125,60.1,2.0,18562
RAV4,2017,Manual,26191,Diesel,125,60.1,2.0,15293
RAV4,2015,Manual,56203,Diesel,150,53.0,2.0,12711
RAV4,2016,Automatic,18078,Hybrid,20,57.6,2.5,20298
RAV4,2017,Automatic,65452,Hybrid,20,57.6,2.5,17235
RAV4,2017,Automatic,17807,Hybrid,20,57.6,2.5,21508
RAV4,2017,Automatic,15507,Hybrid,20,57.6,2.5,21766
RAV4,2015,Manual,46000,Diesel,150,53.0,2.0,12232
RAV4,2017,Automatic,19849,Hybrid,20,57.6,2.5,21322
RAV4,2016,Automatic,24281,Hybrid,20,55.4,2.5,21192
RAV4,2016,Automatic,35046,Hybrid,20,55.4,2.5,20791
RAV4,2017,Automatic,7408,Hybrid,20,57.6,2.5,22362
RAV4,2016,Automatic,13322,Hybrid,20,57.6,2.5,20000
RAV4,2016,Automatic,13281,Hybrid,20,55.4,2.5,23691
RAV4,2017,Manual,47026,Diesel,125,60.1,2.0,15200
RAV4,2017,Automatic,35509,Petrol,205,43.5,2.0,17995
RAV4,2016,Automatic,25252,Hybrid,20,57.6,2.5,19991
RAV4,2017,Automatic,19986,Hybrid,20,57.6,2.5,21323
RAV4,2017,Automatic,25714,Petrol,145,43.5,2.0,20182
RAV4,2017,Manual,37100,Diesel,150,60.1,2.0,14897
RAV4,2016,Automatic,45950,Hybrid,20,55.4,2.5,19599
RAV4,2015,Automatic,33481,Diesel,260,42.2,2.2,14999
RAV4,2017,Automatic,34000,Hybrid,20,57.6,2.5,19250
RAV4,2014,Manual,34050,Diesel,150,53.0,2.0,11990
RAV4,2015,Manual,64609,Diesel,145,53.0,2.0,11999
RAV4,2017,Manual,27170,Diesel,150,60.1,2.0,15999
RAV4,2017,Manual,33432,Diesel,125,60.1,2.0,14500
RAV4,2016,Automatic,55185,Hybrid,20,57.6,2.5,19999
RAV4,2017,Manual,40376,Diesel,125,60.1,2.0,14695
RAV4,2017,Automatic,21676,Petrol,205,43.5,2.0,18995
RAV4,2016,Automatic,43000,Petrol,205,43.5,2.0,15495
RAV4,2018,Manual,29883,Diesel,145,60.1,2.0,17590
RAV4,2017,Automatic,19296,Hybrid,20,57.6,2.5,21999
RAV4,2017,Automatic,18750,Hybrid,20,55.4,2.5,20750
RAV4,2017,Automatic,13069,Petrol,150,43.5,2.0,19999
RAV4,2014,Semi-Auto,31306,Petrol,235,39.2,2.0,14295
RAV4,2017,Automatic,30524,Hybrid,140,55.4,2.5,23895
RAV4,2017,Automatic,18800,Hybrid,20,57.6,2.5,20000
RAV4,2017,Automatic,7700,Hybrid,20,57.6,2.5,21000
RAV4,2017,Automatic,44687,Hybrid,140,57.6,2.5,17900
RAV4,2016,Automatic,39510,Hybrid,20,57.6,2.5,17295
RAV4,2017,Manual,19200,Diesel,125,60.1,2.0,15450
RAV4,2016,Automatic,18501,Hybrid,20,57.6,2.5,21250
RAV4,2016,Automatic,38000,Hybrid,20,55.4,2.5,22075
RAV4,2017,Automatic,28128,Hybrid,20,57.6,2.5,20795
RAV4,2016,Automatic,6254,Petrol,200,43.5,2.0,19490
RAV4,2016,Manual,22080,Diesel,125,60.1,2.0,14650
RAV4,2014,Manual,41411,Diesel,125,57.6,2.0,10995
RAV4,2016,Automatic,26128,Hybrid,20,57.6,2.5,19990
RAV4,2016,Automatic,32196,Hybrid,20,55.4,2.5,20790
RAV4,2017,Automatic,33128,Petrol,205,43.5,2.0,18000
RAV4,2016,Manual,47000,Diesel,125,60.1,2.0,14010
RAV4,2017,Manual,38000,Diesel,145,60.1,2.0,16000
RAV4,2017,Automatic,22860,Hybrid,20,55.4,2.5,25000
RAV4,2017,Manual,47362,Diesel,125,60.1,2.0,14795
RAV4,2017,Automatic,30096,Hybrid,135,57.6,2.5,20870
RAV4,2017,Manual,18000,Diesel,125,60.1,2.0,15995
RAV4,2016,Automatic,29200,Hybrid,20,57.6,2.5,20250
RAV4,2017,Manual,32804,Diesel,150,60.1,2.0,15750
RAV4,2016,Automatic,40006,Hybrid,20,57.6,2.5,20995
RAV4,2017,Manual,42810,Diesel,125,60.1,2.0,15895
RAV4,2017,Manual,31057,Diesel,150,60.1,2.0,17295
RAV4,2016,Automatic,23750,Hybrid,20,55.4,2.5,23995
RAV4,2017,Automatic,40312,Hybrid,135,57.6,2.5,18995
RAV4,2016,Manual,37531,Diesel,125,60.1,2.0,15995
RAV4,2017,Automatic,31284,Hybrid,135,55.4,2.5,22995
RAV4,2016,Automatic,22531,Hybrid,20,55.4,2.5,21995
RAV4,2015,Manual,66973,Diesel,125,57.6,2.0,11395
RAV4,2017,Automatic,42596,Hybrid,20,57.6,2.5,19862
RAV4,2016,Automatic,57500,Hybrid,20,57.6,2.5,21018
RAV4,2017,Automatic,62734,Hybrid,20,55.4,2.5,20112
RAV4,2016,Automatic,32754,Petrol,200,43.5,2.0,20495
RAV4,2017,Automatic,53569,Hybrid,20,55.4,2.5,21395
RAV4,2018,Automatic,10116,Petrol,145,48.7,2.0,22346
RAV4,2016,Automatic,27361,Hybrid,20,55.4,2.5,21271
RAV4,2015,Manual,38999,Diesel,125,57.6,2.0,11804
RAV4,2016,Automatic,47339,Hybrid,20,57.6,2.5,18995
RAV4,2016,Automatic,63016,Hybrid,20,57.6,2.5,16700
RAV4,2015,Manual,52462,Diesel,125,57.6,2.0,10500
RAV4,2016,Automatic,14000,Hybrid,20,57.6,2.5,21000
RAV4,2015,Automatic,47291,Diesel,265,42.2,2.2,14000
RAV4,2017,Automatic,25981,Petrol,145,43.5,2.0,19000
RAV4,2016,Automatic,37713,Hybrid,20,55.4,2.5,22000
RAV4,2016,Manual,43733,Diesel,125,60.1,2.0,13599
RAV4,2016,Automatic,51242,Hybrid,20,55.4,2.5,19545
RAV4,2016,Automatic,24431,Petrol,200,43.5,2.0,16217
RAV4,2017,Automatic,25596,Hybrid,20,57.6,2.5,20750
RAV4,2017,Automatic,32480,Hybrid,20,57.6,2.5,21995
RAV4,2017,Automatic,23237,Hybrid,135,57.6,2.5,21692
RAV4,2017,Automatic,32814,Hybrid,20,55.4,2.5,22485
RAV4,2016,Automatic,16745,Hybrid,20,57.6,2.5,20444
RAV4,2016,Automatic,18863,Petrol,205,43.5,2.0,17750
RAV4,2017,Automatic,11500,Petrol,200,43.5,2.0,20999
RAV4,2017,Manual,36000,Diesel,125,60.1,2.0,17995
RAV4,2017,Automatic,33900,Petrol,150,43.5,2.0,18991
RAV4,2016,Automatic,26895,Hybrid,20,55.4,2.5,23490
RAV4,2014,Manual,58941,Diesel,150,53.0,2.0,10201
RAV4,2016,Automatic,41643,Hybrid,20,57.6,2.5,19995
RAV4,2016,Automatic,31186,Hybrid,20,57.6,2.5,19995
RAV4,2016,Automatic,27816,Hybrid,20,57.6,2.5,20595
RAV4,2016,Automatic,26650,Petrol,200,43.5,2.0,17695
RAV4,2016,Automatic,30045,Hybrid,20,57.6,2.5,18823
RAV4,2016,Automatic,18976,Hybrid,20,57.6,2.5,20066
RAV4,2016,Automatic,40586,Hybrid,20,57.6,2.5,18796
RAV4,2017,Automatic,15375,Petrol,200,43.5,2.0,19995
RAV4,2016,Automatic,11098,Hybrid,20,57.6,2.5,20491
RAV4,2017,Automatic,26018,Hybrid,20,57.6,2.5,20380
RAV4,2014,Manual,52429,Diesel,150,53.0,2.0,10495
RAV4,2016,Automatic,19000,Hybrid,20,57.6,2.5,20608
RAV4,2016,Automatic,50752,Hybrid,20,57.6,2.5,19362
RAV4,2014,Manual,56822,Diesel,125,57.6,2.0,10244
RAV4,2017,Automatic,23658,Petrol,145,43.5,2.0,18229
RAV4,2015,Automatic,31015,Diesel,260,42.2,2.2,13800
RAV4,2014,Automatic,52079,Diesel,260,42.2,2.2,11450
RAV4,2017,Manual,32837,Diesel,145,60.1,2.0,15574
RAV4,2017,Automatic,31250,Petrol,200,43.5,2.0,17995
RAV4,2017,Automatic,18278,Hybrid,20,57.6,2.5,20000
RAV4,2015,Automatic,32611,Petrol,235,39.2,2.0,15199
RAV4,2016,Manual,29005,Diesel,125,60.1,2.0,13750
RAV4,2015,Manual,60777,Diesel,150,53.0,2.0,10985
RAV4,2015,Automatic,34457,Petrol,235,39.2,2.0,14495
RAV4,2017,Automatic,36826,Petrol,200,43.5,2.0,17995
RAV4,2016,Manual,81033,Diesel,125,60.1,2.0,11199
RAV4,2017,Manual,53813,Diesel,125,60.1,2.0,12499
RAV4,2017,Automatic,20136,Petrol,200,43.5,2.0,18995
RAV4,2017,Automatic,33728,Hybrid,135,57.6,2.5,19695
RAV4,2015,Automatic,24912,Petrol,235,39.2,2.0,15495
RAV4,2017,Manual,31696,Diesel,145,60.1,2.0,16200
RAV4,2017,Automatic,27849,Hybrid,135,55.4,2.5,22461
RAV4,2017,Manual,23340,Diesel,125,60.1,2.0,17295
RAV4,2015,Automatic,44095,Diesel,265,42.2,2.2,13700
RAV4,2016,Automatic,15100,Hybrid,20,57.6,2.5,21495
RAV4,2014,Manual,36933,Diesel,145,53.0,2.0,11400
RAV4,2016,Automatic,33195,Hybrid,20,55.4,2.5,21000
RAV4,2017,Manual,37393,Diesel,145,60.1,2.0,14600
RAV4,2014,Automatic,80933,Diesel,260,42.2,2.2,10985
RAV4,2016,Automatic,38101,Hybrid,20,55.4,2.5,20800
RAV4,2015,Manual,54520,Diesel,125,57.6,2.0,12100
RAV4,2015,Manual,42284,Diesel,145,53.0,2.0,13000
RAV4,2014,Manual,63388,Diesel,145,53.0,2.0,9985
RAV4,2017,Automatic,50808,Hybrid,135,57.6,2.5,16985
RAV4,2016,Automatic,101510,Hybrid,20,55.4,2.5,16000
RAV4,2016,Automatic,48980,Hybrid,20,55.4,2.5,19500
RAV4,2014,Automatic,27549,Diesel,260,42.2,2.2,13975
RAV4,2016,Automatic,56772,Hybrid,20,55.4,2.5,19975
RAV4,2018,Automatic,11227,Petrol,145,43.5,2.0,22975
RAV4,2016,Automatic,37185,Hybrid,20,57.6,2.5,17999
RAV4,2016,Manual,58056,Diesel,125,60.1,2.0,12499
RAV4,2017,Automatic,15236,Hybrid,20,55.4,2.5,23499
RAV4,2017,Automatic,26774,Petrol,200,43.5,2.0,18950
RAV4,2016,Automatic,122280,Hybrid,20,55.4,2.5,15000
RAV4,2016,Automatic,18194,Hybrid,20,55.4,2.5,22499
RAV4,2014,Manual,30400,Diesel,160,49.6,2.2,13950
RAV4,2016,Automatic,57000,Hybrid,20,55.4,2.5,18795
RAV4,2017,Automatic,41000,Hybrid,20,55.4,2.5,20991
RAV4,2017,Manual,42543,Diesel,125,60.1,2.0,14950
RAV4,2017,Manual,28863,Diesel,125,60.1,2.0,15950
RAV4,2017,Automatic,15182,Petrol,145,43.5,2.0,19450
RAV4,2017,Automatic,28952,Hybrid,20,55.4,2.5,22450
RAV4,2016,Automatic,81051,Hybrid,20,57.6,2.5,14299
RAV4,2017,Manual,25447,Diesel,125,60.1,2.0,15793
RAV4,2016,Manual,61996,Diesel,125,60.1,2.0,12990
RAV4,2017,Manual,61680,Diesel,125,60.1,2.0,12990
RAV4,2015,Automatic,58974,Diesel,265,42.2,2.2,13495
RAV4,2015,Manual,55235,Diesel,160,49.6,2.0,11750
RAV4,2015,Manual,64928,Diesel,145,53.0,2.0,11500
RAV4,2017,Manual,39839,Diesel,125,60.1,2.0,14400
RAV4,2016,Automatic,15297,Hybrid,20,57.6,2.5,21500
RAV4,2017,Automatic,25362,Petrol,200,43.5,2.0,19200
RAV4,2017,Automatic,1454,Hybrid,140,57.6,2.5,22995
RAV4,2016,Automatic,25632,Hybrid,20,55.4,2.5,22990
RAV4,2017,Automatic,20431,Hybrid,20,57.6,2.5,22495
RAV4,2017,Automatic,28076,Hybrid,20,55.4,2.5,22995
RAV4,2016,Automatic,33390,Hybrid,20,55.4,2.5,21990
RAV4,2016,Automatic,72865,Hybrid,20,55.4,2.5,17990
RAV4,2017,Automatic,39392,Hybrid,135,57.6,2.5,19990
RAV4,2016,Automatic,24508,Petrol,200,43.5,2.0,18990
RAV4,2015,Manual,22073,Diesel,160,49.6,2.2,14490
RAV4,2016,Automatic,15632,Hybrid,20,57.6,2.5,19400
RAV4,2017,Automatic,26666,Hybrid,135,57.6,2.5,17500
RAV4,2017,Automatic,31620,Hybrid,135,57.6,2.5,18500
RAV4,2017,Automatic,50732,Hybrid,20,57.6,2.5,16900
RAV4,2017,Automatic,14873,Hybrid,20,57.6,2.5,22900
RAV4,2016,Automatic,31253,Hybrid,20,57.6,2.5,20998
RAV4,2017,Automatic,12502,Petrol,20,57.6,2.5,19999
RAV4,2016,Automatic,12442,Petrol,200,43.5,2.0,19995
RAV4,2017,Automatic,23000,Hybrid,20,57.6,2.5,19990
RAV4,2017,Automatic,16226,Hybrid,20,57.6,2.5,22690
RAV4,2016,Automatic,20626,Hybrid,20,57.6,2.5,20960
RAV4,2016,Automatic,55199,Hybrid,20,57.6,2.5,18200
RAV4,2017,Manual,20125,Diesel,125,60.1,2.0,14995
RAV4,2014,Manual,77000,Diesel,160,49.6,2.2,10995
RAV4,2016,Automatic,22105,Hybrid,20,57.6,2.5,20995
RAV4,2017,Automatic,22591,Petrol,205,43.5,2.0,19695
RAV4,2017,Automatic,28970,Hybrid,140,57.6,2.5,18995
Yaris,2019,Automatic,6821,Petrol,150,47.9,1.5,14000
Yaris,2018,Manual,14000,Petrol,145,58.9,1.5,10750
Yaris,2016,Automatic,31911,Hybrid,0,78.0,1.5,11500
Yaris,2014,Automatic,72053,Hybrid,0,76.3,1.5,8500
Yaris,2017,Manual,32594,Petrol,150,58.9,1.5,8750
Yaris,2019,Automatic,1401,Hybrid,140,76.3,1.5,15000
Yaris,2020,Manual,574,Petrol,150,47.9,1.5,14750
Yaris,2016,Automatic,23150,Hybrid,0,78.0,1.5,12500
Yaris,2018,Manual,6821,Petrol,145,56.5,1.5,12250
Yaris,2019,Manual,2408,Petrol,145,47.9,1.5,11750
Yaris,2018,Manual,14550,Petrol,145,56.5,1.5,12000
Yaris,2019,Manual,2157,Petrol,145,47.9,1.5,13500
Yaris,2019,Manual,9785,Petrol,145,47.9,1.5,11298
Yaris,2018,Manual,23354,Petrol,145,56.5,1.5,10498
Yaris,2019,Manual,5571,Petrol,145,47.9,1.5,11995
Yaris,2014,Manual,61170,Petrol,30,58.9,1.0,4850
Yaris,2016,Automatic,15945,Hybrid,0,78.0,1.5,12695
Yaris,2014,Automatic,29452,Hybrid,0,78.0,1.5,10495
Yaris,2017,Manual,22210,Petrol,30,58.0,1.3,8998
Yaris,2016,Manual,26633,Petrol,30,58.0,1.3,8298
Yaris,2017,Manual,32009,Petrol,145,65.7,1.0,8998
Yaris,2017,Manual,22420,Petrol,145,58.9,1.5,8998
Yaris,2018,Manual,15588,Petrol,145,58.9,1.5,10298
Yaris,2018,Manual,17120,Petrol,145,58.9,1.5,8998
Yaris,2016,Manual,9342,Petrol,30,58.0,1.3,8998
Yaris,2017,Manual,23277,Petrol,30,55.0,1.3,9498
Yaris,2017,Manual,23317,Petrol,30,58.0,1.3,8298
Yaris,2017,Manual,12090,Petrol,145,58.9,1.5,10298
Yaris,2017,Manual,11016,Petrol,30,55.0,1.3,9698
Yaris,2015,Manual,40683,Petrol,30,55.0,1.3,7498
Yaris,2019,Automatic,8388,Hybrid,140,76.3,1.5,13698
Yaris,2016,Manual,17876,Petrol,30,55.0,1.3,8995
Yaris,2015,Manual,37425,Petrol,30,58.0,1.3,6798
Yaris,2015,Automatic,49026,Hybrid,0,78.0,1.5,9998
Yaris,2018,Manual,10525,Petrol,145,58.9,1.5,10298
Yaris,2017,Manual,16527,Petrol,30,58.0,1.3,8498
Yaris,2018,Automatic,7562,Hybrid,135,76.3,1.5,14495
Yaris,2019,Automatic,1816,Hybrid,135,76.3,1.5,16310
Yaris,2016,Automatic,35588,Hybrid,0,86.0,1.5,10572
Yaris,2018,Manual,42000,Petrol,145,58.9,1.5,9212
Yaris,2020,Manual,976,Petrol,145,47.9,1.5,12995
Yaris,2014,Semi-Auto,36555,Petrol,30,55.4,1.3,8995
Yaris,2016,Manual,24790,Petrol,0,66.0,1.0,7995
Yaris,2017,Manual,25724,Petrol,30,55.0,1.3,9995
Yaris,2015,Automatic,34012,Hybrid,0,78.0,1.5,10895
Yaris,2015,Manual,18980,Petrol,30,55.0,1.3,8995
Yaris,2017,Manual,15500,Petrol,30,58.0,1.3,8995
Yaris,2019,Manual,14026,Petrol,145,47.9,1.5,11747
Yaris,2015,Automatic,29311,Hybrid,0,78.0,1.5,10498
Yaris,2018,Manual,26413,Petrol,145,58.9,1.5,9998
Yaris,2014,Automatic,57677,Hybrid,0,80.7,1.5,8498
Yaris,2016,Automatic,9500,Hybrid,0,86.0,1.5,11495
Yaris,2017,Manual,10360,Petrol,30,55.0,1.3,10495
Yaris,2018,Manual,11935,Petrol,145,58.9,1.5,9798
Yaris,2015,Manual,33000,Petrol,0,66.0,1.0,6995
Yaris,2016,Manual,13082,Petrol,30,58.0,1.3,8590
Yaris,2016,Manual,30856,Petrol,30,58.0,1.3,7498
Yaris,2014,Automatic,23073,Hybrid,0,76.3,1.5,9998
Yaris,2019,Manual,8050,Petrol,145,47.9,1.5,11995
Yaris,2016,Manual,27924,Petrol,30,55.0,1.3,9298
Yaris,2019,Manual,14778,Petrol,145,56.5,1.5,8495
Yaris,2014,Automatic,29759,Hybrid,0,80.7,1.5,9795
Yaris,2018,Manual,12500,Petrol,145,56.5,1.5,11895
Yaris,2017,Manual,10360,Petrol,145,58.9,1.5,9995
Yaris,2019,Automatic,15100,Hybrid,135,76.3,1.5,14495
Yaris,2015,Automatic,34802,Hybrid,0,78.0,1.5,10998
Yaris,2014,Manual,67441,Petrol,125,52.3,1.3,6995
Yaris,2017,Manual,23995,Petrol,30,58.0,1.3,8498
Yaris,2017,Automatic,11485,Hybrid,0,86.0,1.5,12498
Yaris,2017,Manual,15700,Petrol,145,58.9,1.5,10295
Yaris,2016,Manual,13347,Petrol,30,58.0,1.3,8998
Yaris,2014,Automatic,56307,Hybrid,0,76.3,1.5,8998
Yaris,2016,Manual,20833,Petrol,30,58.0,1.3,7998
Yaris,2017,Manual,31512,Petrol,145,55.0,1.3,9498
Yaris,2018,Manual,11323,Petrol,145,58.9,1.5,10695
Yaris,2018,Manual,19701,Petrol,145,47.1,1.5,9998
Yaris,2014,Manual,20718,Petrol,125,52.3,1.3,6498
Yaris,2017,Manual,29855,Petrol,30,58.0,1.3,8298
Yaris,2016,Manual,8484,Petrol,0,66.0,1.0,8698
Yaris,2015,Manual,44277,Petrol,30,58.0,1.3,6195
Yaris,2014,Automatic,23998,Hybrid,0,76.3,1.5,9998
Yaris,2014,Manual,34866,Petrol,125,51.4,1.3,6498
Yaris,2016,Manual,20779,Petrol,30,55.0,1.3,9498
Yaris,2019,Manual,1373,Petrol,145,47.9,1.5,13498
Yaris,2014,Manual,50425,Petrol,30,58.0,1.3,5998
Yaris,2017,Manual,35655,Petrol,30,58.0,1.3,7998
Yaris,2016,Manual,37119,Petrol,30,58.0,1.3,7998
Yaris,2016,Manual,25000,Petrol,30,58.0,1.3,7998
Yaris,2016,Manual,8246,Petrol,0,66.0,1.0,7298
Yaris,2017,Manual,27980,Petrol,30,58.0,1.3,8698
Yaris,2016,Automatic,23191,Hybrid,0,86.0,1.5,11498
Yaris,2016,Automatic,39513,Petrol,30,55.0,1.3,8698
Yaris,2018,Manual,24584,Petrol,145,56.5,1.5,10998
Yaris,2016,Manual,35987,Petrol,30,58.0,1.3,7698
Yaris,2017,Manual,27154,Petrol,30,58.0,1.3,8498
Yaris,2016,Manual,30712,Petrol,30,58.0,1.3,7498
Yaris,2016,Manual,24709,Petrol,30,58.0,1.3,8698
Yaris,2016,Manual,30159,Petrol,30,58.0,1.3,7998
Yaris,2017,Manual,4312,Petrol,30,58.0,1.3,9230
Yaris,2017,Manual,13498,Petrol,30,55.0,1.3,9998
Yaris,2016,Manual,17221,Petrol,30,55.0,1.3,8998
Yaris,2016,Manual,30233,Petrol,30,58.0,1.3,7998
Yaris,2017,Manual,22500,Petrol,145,55.0,1.3,9998
Yaris,2017,Manual,9844,Petrol,30,55.0,1.3,10998
Yaris,2017,Manual,19285,Petrol,145,56.5,1.5,9998
Yaris,2017,Manual,15208,Petrol,145,56.5,1.5,9998
Yaris,2017,Manual,20624,Petrol,145,58.9,1.5,9498
Yaris,2014,Manual,24900,Petrol,125,51.4,1.3,6998
Yaris,2015,Manual,35700,Petrol,30,58.0,1.3,6998
Yaris,2016,Manual,17001,Petrol,0,66.0,1.0,7298
Yaris,2016,Automatic,10398,Hybrid,0,78.0,1.5,12998
Yaris,2017,Manual,30241,Petrol,145,56.5,1.5,9998
Yaris,2017,Manual,30996,Petrol,145,56.5,1.5,9698
Yaris,2017,Automatic,32245,Hybrid,135,67.3,1.5,12698
Yaris,2017,Manual,18837,Petrol,150,58.9,1.5,9998
Yaris,2019,Manual,3120,Petrol,150,47.9,1.5,12898
Yaris,2015,Automatic,16821,Petrol,30,58.0,1.3,8998
Yaris,2016,Manual,22169,Petrol,0,66.0,1.0,6998
Yaris,2016,Manual,34586,Petrol,30,58.0,1.3,7298
Yaris,2016,Manual,16197,Petrol,30,58.0,1.3,8998
Yaris,2016,Manual,16471,Petrol,30,58.0,1.3,8998
Yaris,2015,Manual,32601,Petrol,30,55.0,1.3,7298
Yaris,2017,Manual,10696,Petrol,30,58.0,1.3,9498
Yaris,2016,Manual,18993,Petrol,30,58.0,1.3,8698
Yaris,2017,Automatic,20644,Hybrid,0,78.0,1.5,12498
Yaris,2017,Automatic,24311,Petrol,30,58.0,1.3,10495
Yaris,2016,Manual,6849,Petrol,30,55.0,1.3,9498
Yaris,2017,Automatic,42788,Hybrid,0,78.0,1.5,11998
Yaris,2017,Manual,7601,Petrol,30,55.0,1.3,9698
Yaris,2017,Manual,14020,Petrol,145,58.9,1.5,10298
Yaris,2017,Manual,19404,Petrol,145,58.9,1.5,8998
Yaris,2015,Automatic,15281,Hybrid,0,78.0,1.5,11498
Yaris,2017,Manual,24306,Petrol,145,58.9,1.5,9498
Yaris,2014,Manual,38996,Petrol,125,52.3,1.3,6350
Yaris,2015,Manual,19450,Petrol,0,66.0,1.0,7291
Yaris,2018,Manual,36526,Petrol,150,58.9,1.5,9990
Yaris,2015,Manual,40039,Petrol,30,58.0,1.3,6443
Yaris,2015,Manual,40070,Petrol,30,58.0,1.3,6641
Yaris,2017,Manual,3601,Petrol,30,58.0,1.3,8998
Yaris,2017,Automatic,7469,Hybrid,135,76.3,1.5,13498
Yaris,2016,Automatic,10320,Hybrid,0,78.0,1.5,13590
Yaris,2018,Manual,24155,Petrol,145,58.9,1.5,10440
Yaris,2017,Manual,28502,Petrol,145,58.9,1.5,9440
Yaris,2017,Manual,20115,Petrol,145,58.9,1.5,9440
Yaris,2016,Automatic,17669,Petrol,30,55.0,1.3,10998
Yaris,2017,Manual,18624,Petrol,30,58.0,1.3,8498
Yaris,2018,Manual,15958,Petrol,150,58.9,1.5,10990
Yaris,2018,Automatic,8965,Petrol,150,60.1,1.5,12690
Yaris,2019,Manual,200,Petrol,145,47.9,1.5,13495
Yaris,2019,Automatic,3471,Hybrid,135,76.3,1.5,17990
Yaris,2018,Manual,8227,Petrol,145,47.1,1.5,10998
Yaris,2017,Manual,5019,Petrol,145,65.7,1.0,9998
Yaris,2016,Manual,25509,Petrol,30,58.0,1.3,7998
Yaris,2019,Manual,2224,Petrol,145,47.9,1.5,13498
Yaris,2017,Manual,16045,Petrol,30,58.0,1.3,8898
Yaris,2016,Manual,26856,Petrol,30,58.0,1.3,8298
Yaris,2017,Manual,10346,Petrol,145,56.5,1.5,9998
Yaris,2018,Manual,15699,Petrol,145,47.1,1.5,11290
Yaris,2018,Automatic,16463,Hybrid,135,76.3,1.5,12990
Yaris,2018,Automatic,13146,Hybrid,135,67.3,1.5,14440
Yaris,2017,Manual,12743,Petrol,150,58.9,1.5,10298
Yaris,2018,Manual,21403,Petrol,145,58.9,1.5,9895
Yaris,2016,Manual,20249,Petrol,30,58.0,1.3,8498
Yaris,2017,Manual,7350,Petrol,150,56.5,1.5,10998
Yaris,2017,Manual,22350,Petrol,150,56.5,1.5,10298
Yaris,2015,Automatic,41321,Hybrid,0,78.0,1.5,10498
Yaris,2019,Manual,11424,Petrol,145,47.9,1.5,11995
Yaris,2017,Automatic,20050,Hybrid,0,86.0,1.5,11995
Yaris,2017,Manual,30419,Petrol,30,58.0,1.3,8995
Yaris,2017,Manual,7788,Petrol,30,58.0,1.3,9420
Yaris,2018,Automatic,8125,Petrol,145,47.1,1.5,12990
Yaris,2016,Manual,22500,Petrol,30,58.0,1.3,7998
Yaris,2017,Manual,13120,Petrol,30,58.0,1.3,8298
Yaris,2018,Manual,13859,Petrol,150,58.9,1.5,10498
Yaris,2015,Manual,29015,Petrol,0,66.0,1.0,6698
Yaris,2016,Automatic,45211,Hybrid,0,86.0,1.5,10495
Yaris,2016,Automatic,27602,Hybrid,0,86.0,1.5,11990
Yaris,2017,Manual,24260,Petrol,145,58.9,1.5,9698
Yaris,2014,Manual,49374,Petrol,125,52.3,1.3,5998
Yaris,2016,Automatic,35098,Hybrid,0,78.0,1.5,11698
Yaris,2017,Manual,9857,Petrol,30,55.0,1.3,10498
Yaris,2016,Automatic,37871,Hybrid,0,86.0,1.5,9498
Yaris,2016,Manual,52000,Diesel,0,80.7,1.4,7495
Yaris,2019,Automatic,7320,Hybrid,135,67.3,1.5,16995
Yaris,2018,Automatic,26566,Hybrid,135,76.3,1.5,12990
Yaris,2018,Automatic,20675,Hybrid,135,76.3,1.5,13780
Yaris,2017,Automatic,14200,Hybrid,0,86.0,1.5,13070
